league,season,date,year,month,day,time,score,home_team,away_team,home_formation,away_formation,venue,referee,file_path
italy_serie-a,2020-2021,2021-05-09,2021,05,09,02:45,0 - 3,Juventus,AC Milan,4 - 4 - 2,4 - 2 - 3 - 1,Allianz Stadium (Turin),Paolo Valeri,database/Game_dataset/italy_serie-a_2020-2021/2021-05-09_juventus-fc-ac-milan-serie-a-2020-2021/2021-05-10_Juventus_0-3_AC_Milan_Gp2Ch3k7.json
italy_serie-a,2020-2021,2021-05-15,2021,05,15,21:00,3 - 4,Genoa,Atalanta,3 - 5 - 2,3 - 4 - 2 - 1,Stadio Luigi Ferraris (Genoa),Livio Marinelli,database/Game_dataset/italy_serie-a_2020-2021/2021-05-15_genoa-cfc-atalanta-bc-serie-a/2021-05-15_Genoa_3-4_Atalanta_G2ZH9eQb.json
italy_serie-a,2020-2021,2021-05-15,2021,05,15,00:00,3 - 2,Juventus,Inter,4 - 4 - 2,3 - 5 - 2,Allianz Stadium (Turin),Gianpaolo Calvarese,database/Game_dataset/italy_serie-a_2020-2021/2021-05-15_juventus-fc-fc-internazionale-serie-a-2020-2021/2021-05-16_Juventus_3-2_Inter_prRY5DPN.json
italy_serie-a,2021-2022,2021-08-21,2021,08,21,02:45,1 - 3,Empoli,Lazio,4 - 3 - 1 - 2,4 - 3 - 3,Stadio Carlo Castellani (Empoli),Simone Sozza,database/Game_dataset/italy_serie-a_2021-2022/2021-08-21_empoli-fc-ss-lazio/2021-08-22_Empoli_1-3_Lazio_jsVzgPF4.json
italy_serie-a,2021-2022,2021-08-22,2021,08,22,00:30,2 - 2,Udinese,Juventus,3 - 5 - 1 - 1,4 - 4 - 2,Bluenergy Stadium - Stadio Friuli (Udine),Ivano Pezzuto,database/Game_dataset/italy_serie-a_2021-2022/2021-08-22_udinese-juventus-fc-serie-a-2021-2022/2021-08-23_Udinese_2-2_Juventus_YJF484Fi.json
italy_serie-a,2021-2022,2021-08-28,2021,08,28,00:30,6 - 1,Lazio,Spezia,4 - 3 - 3,3 - 4 - 3,Stadio Olimpico (Rome),Federico Dionisi,database/Game_dataset/italy_serie-a_2021-2022/2021-08-28_ss-lazio-spezia-calcio/2021-08-29_Lazio_6-1_Spezia_EcojoYDe.json
italy_serie-a,2021-2022,2021-09-11,2021,09,11,00:00,2 - 1,Napoli,Juventus,4 - 2 - 3 - 1,4 - 3 - 3,Stadio Diego Armando Maradona (Naples),Massimiliano Irrati,database/Game_dataset/italy_serie-a_2021-2022/2021-09-11_ssc-napoli-juventus-fc-serie-a-2021-2022/2021-09-12_Napoli_2-1_Juventus_OS4YcBc1.json
italy_serie-a,2021-2022,2021-09-12,2021,09,12,02:45,2 - 1,AS Roma,Sassuolo,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Stadio Olimpico (Rome),Simone Sozza,database/Game_dataset/italy_serie-a_2021-2022/2021-09-12_as-roma-us-sassuolo-serie-a-2021-2022/2021-09-13_AS_Roma_2-1_Sassuolo_2J3xcVC7.json
italy_serie-a,2021-2022,2021-09-20,2021,09,20,02:45,0 - 4,Udinese,Napoli,3 - 5 - 2,4 - 3 - 3,Bluenergy Stadium - Stadio Friuli (Udine),Gianluca Manganiello,database/Game_dataset/italy_serie-a_2021-2022/2021-09-20_udinese-ssc-napoli-serie-a-2021-2022/2021-09-21_Udinese_0-4_Napoli_QZJ9WV3Q.json
italy_serie-a,2021-2022,2021-09-21,2021,09,21,02:45,1 - 3,Fiorentina,Inter,4 - 3 - 3,3 - 5 - 2,Stadio Artemio Franchi (Florence),Michael Fabbri,database/Game_dataset/italy_serie-a_2021-2022/2021-09-21_acf-fiorentina-fc-internazionale-serie-a-2021-2022/2021-09-22_Fiorentina_1-3_Inter_vwpqoVIJ.json
italy_serie-a,2021-2022,2021-09-22,2021,09,22,00:30,2 - 3,Spezia,Juventus,4 - 2 - 3 - 1,4 - 4 - 2,Stadio Alberto Picco (La Spezia),Gianluca Aureliano,database/Game_dataset/italy_serie-a_2021-2022/2021-09-22_spezia-calcio-juventus-fc-serie-a-2021-2022/2021-09-23_Spezia_2-3_Juventus_8EkKx7Qa.json
italy_serie-a,2021-2022,2021-09-22,2021,09,22,00:30,2 - 2,Salernitana,Verona,3 - 4 - 1 - 2,3 - 4 - 2 - 1,Stadio Arechi (Salerno),Massimiliano Irrati,database/Game_dataset/italy_serie-a_2021-2022/2021-09-22_us-salernitana-hellas-verona/2021-09-23_Salernitana_2-2_Verona_0lnCvTem.json
italy_serie-a,2021-2022,2021-09-23,2021,09,23,00:30,0 - 4,Sampdoria,Napoli,4 - 4 - 2,4 - 2 - 3 - 1,Stadio Luigi Ferraris (Genoa),Paolo Valeri,database/Game_dataset/italy_serie-a_2021-2022/2021-09-23_uc-sampdoria-ssc-napoli-serie-a-2021-2022/2021-09-24_Sampdoria_0-4_Napoli_fBoGwmBg.json
italy_serie-a,2021-2022,2021-09-25,2021,09,25,02:45,3 - 3,Genoa,Verona,4 - 2 - 3 - 1,3 - 4 - 1 - 2,Stadio Luigi Ferraris (Genoa),Daniele Doveri,database/Game_dataset/italy_serie-a_2021-2022/2021-09-25_genoa-cfc-hellas-verona/2021-09-26_Genoa_3-3_Verona_b3rXZ4AI.json
italy_serie-a,2021-2022,2021-09-26,2021,09,26,18:30,3 - 2,Juventus,Sampdoria,4 - 4 - 2,4 - 4 - 2,Allianz Stadium (Turin),Giovanni Ayroldi,database/Game_dataset/italy_serie-a_2021-2022/2021-09-26_juventus-fc-uc-sampdoria-serie-a-2021-2022/2021-09-26_Juventus_3-2_Sampdoria_xYqqsMHo.json
italy_serie-a,2021-2022,2021-09-26,2021,09,26,00:00,3 - 2,Lazio,AS Roma,4 - 3 - 3,4 - 2 - 3 - 1,Stadio Olimpico (Rome),Marco Guida,database/Game_dataset/italy_serie-a_2021-2022/2021-09-26_ss-lazio-as-roma-serie-a-2021-2022/2021-09-27_Lazio_3-2_AS_Roma_zJ2nttXi.json
italy_serie-a,2021-2022,2021-10-02,2021,10,02,21:00,1 - 0,Salernitana,Genoa,4 - 3 - 1 - 2,3 - 5 - 2,Stadio Arechi (Salerno),Maurizio Mariani,database/Game_dataset/italy_serie-a_2021-2022/2021-10-02_us-salernitana-genoa-cfc/2021-10-02_Salernitana_1-0_Genoa_4dkeeCxd.json
italy_serie-a,2021-2022,2021-10-03,2021,10,03,00:00,1 - 2,Fiorentina,Napoli,4 - 3 - 3,4 - 2 - 3 - 1,Stadio Artemio Franchi (Florence),Simone Sozza,database/Game_dataset/italy_serie-a_2021-2022/2021-10-03_acf-fiorentina-ssc-napoli-serie-a-2021-2022/2021-10-04_Fiorentina_1-2_Napoli_t4XS1EaS.json
italy_serie-a,2021-2022,2021-10-16,2021,10,16,02:45,3 - 2,AC Milan,Verona,4 - 2 - 3 - 1,3 - 4 - 2 - 1,Stadio Giuseppe Meazza (San Siro) (Milan),Alessandro Prontera,database/Game_dataset/italy_serie-a_2021-2022/2021-10-16_ac-milan-hellas-verona-serie-a-2021-2022/2021-10-17_AC_Milan_3-2_Verona_vy5fcgPt.json
italy_serie-a,2021-2022,2021-10-18,2021,10,18,02:45,1 - 0,Venezia,Fiorentina,4 - 3 - 3,4 - 3 - 3,Stadio Pierluigi Penzo (Venice),Luca Massimi,database/Game_dataset/italy_serie-a_2021-2022/2021-10-18_venezia-fc-acf-fiorentina/2021-10-19_Venezia_1-0_Fiorentina_MJdBgBO5.json
italy_serie-a,2021-2022,2021-10-24,2021,10,24,21:00,4 - 1,Verona,Lazio,3 - 4 - 2 - 1,4 - 3 - 3,Stadio Marc'Antonio Bentegodi (Verona),Marco Piccinini,database/Game_dataset/italy_serie-a_2021-2022/2021-10-24_hellas-verona-ss-lazio-serie-a/2021-10-24_Verona_4-1_Lazio_Auw6FhoP.json
italy_serie-a,2021-2022,2021-10-24,2021,10,24,02:45,1 - 1,Inter,Juventus,3 - 5 - 2,4 - 4 - 2,Stadio Giuseppe Meazza (San Siro) (Milan),Maurizio Mariani,database/Game_dataset/italy_serie-a_2021-2022/2021-10-24_fc-internazionale-juventus-fc-serie-a-2021-2022/2021-10-25_Inter_1-1_Juventus_ClPXACgt.json
italy_serie-a,2021-2022,2021-10-26,2021,10,26,00:30,1 - 2,Venezia,Salernitana,4 - 3 - 3,4 - 3 - 1 - 2,Stadio Pierluigi Penzo (Venice),,database/Game_dataset/italy_serie-a_2021-2022/2021-10-26_venezia-fc-us-salernitana/2021-10-27_Venezia_1-2_Salernitana_hri3CPUp.json
italy_serie-a,2021-2022,2021-10-27,2021,10,27,00:30,1 - 2,Juventus,Sassuolo,4 - 4 - 2,4 - 2 - 3 - 1,Allianz Stadium (Turin),,database/Game_dataset/italy_serie-a_2021-2022/2021-10-27_juventus-fc-us-sassuolo-serie-a-2021-2022/2021-10-28_Juventus_1-2_Sassuolo_2icJM9hh.json
italy_serie-a,2021-2022,2021-10-30,2021,10,30,00:00,2 - 1,Verona,Juventus,3 - 4 - 2 - 1,4 - 4 - 2,Stadio Marc'Antonio Bentegodi (Verona),Livio Marinelli,database/Game_dataset/italy_serie-a_2021-2022/2021-10-30_hellas-verona-juventus-fc-serie-a-2021-2022/2021-10-31_Verona_2-1_Juventus_lMh7PoSF.json
italy_serie-a,2021-2022,2021-10-31,2021,10,31,03:45,1 - 2,AS Roma,AC Milan,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Stadio Olimpico (Rome),Fabio Maresca,database/Game_dataset/italy_serie-a_2021-2022/2021-10-31_as-roma-ac-milan-serie-a-2021-2022/2021-11-01_AS_Roma_1-2_AC_Milan_fLKv7wCl.json
italy_serie-a,2021-2022,2021-11-07,2021,11,07,19:30,3 - 2,Venezia,AS Roma,4 - 3 - 2 - 1,3 - 4 - 1 - 2,Stadio Pierluigi Penzo (Venice),Gianluca Aureliano,database/Game_dataset/italy_serie-a_2021-2022/2021-11-07_venezia-fc-as-roma/2021-11-07_Venezia_3-2_AS_Roma_pUyZGEuD.json
italy_serie-a,2021-2022,2021-11-07,2021,11,07,03:45,1 - 1,AC Milan,Inter,4 - 2 - 3 - 1,3 - 5 - 2,Stadio Giuseppe Meazza (San Siro) (Milan),Daniele Doveri,database/Game_dataset/italy_serie-a_2021-2022/2021-11-07_ac-milan-fc-internazionale-serie-a-2021-2022/2021-11-08_AC_Milan_1-1_Inter_fZaDLxRs.json
italy_serie-a,2021-2022,2021-11-27,2021,11,27,01:00,0 - 1,Juventus,Atalanta,4 - 4 - 2,3 - 4 - 2 - 1,Allianz Stadium (Turin),Giovanni Ayroldi,database/Game_dataset/italy_serie-a_2021-2022/2021-11-27_juventus-fc-atalanta-bc-serie-a-2021-2022/2021-11-28_Juventus_0-1_Atalanta_QsMSWNjt.json
italy_serie-a,2021-2022,2021-11-28,2021,11,28,22:00,1 - 3,AC Milan,Sassuolo,4 - 2 - 3 - 1,4 - 3 - 3,Stadio Giuseppe Meazza (San Siro) (Milan),Gianluca Manganiello,database/Game_dataset/italy_serie-a_2021-2022/2021-11-28_ac-milan-us-sassuolo-serie-a-2021-2022/2021-11-28_AC_Milan_1-3_Sassuolo_K4LWVs6n.json
italy_serie-a,2021-2022,2021-11-28,2021,11,28,03:45,4 - 0,Napoli,Lazio,4 - 2 - 3 - 1,4 - 3 - 3,Stadio Diego Armando Maradona (Naples),Daniele Orsato,database/Game_dataset/italy_serie-a_2021-2022/2021-11-28_ssc-napoli-ss-lazio-serie-a-2021-2022/2021-11-29_Napoli_4-0_Lazio_beKzV1Lh.json
italy_serie-a,2021-2022,2021-11-30,2021,11,30,03:45,0 - 2,Salernitana,Juventus,5 - 3 - 2,4 - 2 - 3 - 1,Stadio Arechi (Salerno),Francesco Fourneau,database/Game_dataset/italy_serie-a_2021-2022/2021-11-30_us-salernitana-juventus-fc/2021-12-01_Salernitana_0-2_Juventus_808NvwkH.json
italy_serie-a,2021-2022,2021-12-04,2021,12,04,03:45,2 - 3,Napoli,Atalanta,3 - 4 - 3,3 - 4 - 2 - 1,Stadio Diego Armando Maradona (Naples),Maurizio Mariani,database/Game_dataset/italy_serie-a_2021-2022/2021-12-04_ssc-napoli-atalanta-bc-serie-a-2021-2022/2021-12-05_Napoli_2-3_Atalanta_2RabtjQL.json
italy_serie-a,2021-2022,2021-12-05,2021,12,05,22:00,3 - 4,Venezia,Verona,4 - 3 - 1 - 2,3 - 5 - 2,Stadio Pierluigi Penzo (Venice),Alessandro Prontera,database/Game_dataset/italy_serie-a_2021-2022/2021-12-05_venezia-fc-hellas-verona/2021-12-05_Venezia_3-4_Verona_UypwZ7Ie.json
italy_serie-a,2021-2022,2021-12-05,2021,12,05,01:00,1 - 3,Sampdoria,Lazio,4 - 4 - 2,4 - 3 - 3,Stadio Luigi Ferraris (Genoa),Michael Fabbri,database/Game_dataset/italy_serie-a_2021-2022/2021-12-05_uc-sampdoria-ss-lazio/2021-12-06_Sampdoria_1-3_Lazio_Y9jUzUmq.json
italy_serie-a,2021-2022,2021-12-11,2021,12,11,03:45,1 - 1,Udinese,AC Milan,3 - 5 - 2,4 - 2 - 3 - 1,Bluenergy Stadium - Stadio Friuli (Udine),Francesco Fourneau,database/Game_dataset/italy_serie-a_2021-2022/2021-12-11_udinese-ac-milan-serie-a-2021-2022/2021-12-12_Udinese_1-1_AC_Milan_8tOFnRne.json
italy_serie-a,2021-2022,2021-12-12,2021,12,12,01:00,0 - 1,Napoli,Empoli,4 - 2 - 3 - 1,4 - 3 - 1 - 2,Stadio Diego Armando Maradona (Naples),Livio Marinelli,database/Game_dataset/italy_serie-a_2021-2022/2021-12-12_ssc-napoli-empoli-fc-serie-a-2021-2022/2021-12-13_Napoli_0-1_Empoli_tWwyf9fL.json
italy_serie-a,2021-2022,2021-12-18,2021,12,18,22:00,1 - 4,Atalanta,AS Roma,3 - 4 - 2 - 1,3 - 5 - 2,Gewiss Stadium (Bergamo),Massimiliano Irrati,database/Game_dataset/italy_serie-a_2021-2022/2021-12-18_atalanta-bc-as-roma-serie-a-2021-2022/2021-12-18_Atalanta_1-4_AS_Roma_tfMNp5H7.json
italy_serie-a,2021-2022,2022-01-11,2022,01,11,03:45,2 - 1,Cagliari,Bologna,3 - 5 - 2,3 - 5 - 2,Unipol Domus (Cagliari),Davide Ghersini,database/Game_dataset/italy_serie-a_2021-2022/2022-01-11_cagliari-calcio-bologna-fc/2022-01-12_Cagliari_2-1_Bologna_0xEn6Cqo.json
italy_serie-a,2021-2022,2022-01-17,2022,01,17,01:30,1 - 2,AC Milan,Spezia,4 - 2 - 3 - 1,4 - 3 - 3,Stadio Giuseppe Meazza (San Siro) (Milan),Marco Serra,database/Game_dataset/italy_serie-a_2021-2022/2022-01-17_ac-milan-spezia-calcio/2022-01-18_AC_Milan_1-2_Spezia_zVpHvXkA.json
italy_serie-a,2021-2022,2022-01-17,2022,01,17,03:45,6 - 0,Fiorentina,Genoa,4 - 3 - 3,4 - 3 - 1 - 2,Stadio Artemio Franchi (Florence),Fabio Maresca,database/Game_dataset/italy_serie-a_2021-2022/2022-01-17_acf-fiorentina-genoa-cfc/2022-01-18_Fiorentina_6-0_Genoa_S4s9tgLc.json
italy_serie-a,2021-2022,2022-01-22,2022,01,22,03:45,0 - 0,Lazio,Atalanta,4 - 3 - 3,3 - 4 - 2 - 1,Stadio Olimpico (Rome),Simone Sozza,database/Game_dataset/italy_serie-a_2021-2022/2022-01-22_ss-lazio-atalanta-bc-serie-a-2021-2022/2022-01-23_Lazio_0-0_Atalanta_4OD2jUlM.json
italy_serie-a,2021-2022,2022-02-06,2022,02,06,19:30,1 - 2,Atalanta,Cagliari,4 - 2 - 3 - 1,5 - 4 - 1,Gewiss Stadium (Bergamo),Alessandro Prontera,database/Game_dataset/italy_serie-a_2021-2022/2022-02-06_atalanta-bc-cagliari-calcio-serie-a-2021-2022/2022-02-06_Atalanta_1-2_Cagliari_zDior6d2.json
italy_serie-a,2021-2022,2022-02-06,2022,02,06,03:45,2 - 0,Juventus,Verona,4 - 3 - 3,3 - 4 - 2 - 1,Allianz Stadium (Turin),Luca Massimi,database/Game_dataset/italy_serie-a_2021-2022/2022-02-06_juventus-fc-hellas-verona-serie-a-2021-2022/2022-02-07_Juventus_2-0_Verona_dKm3X9as.json
italy_serie-a,2021-2022,2022-02-13,2022,02,13,03:45,1 - 1,Atalanta,Juventus,3 - 4 - 1 - 2,4 - 3 - 3,Gewiss Stadium (Bergamo),Maurizio Mariani,database/Game_dataset/italy_serie-a_2021-2022/2022-02-13_atalanta-bc-juventus-fc-serie-a-2021-2022/2022-02-14_Atalanta_1-1_Juventus_MRYSR5TI.json
italy_serie-a,2021-2022,2022-02-18,2022,02,18,03:45,1 - 1,Juventus,Torino,4 - 3 - 3,3 - 4 - 2 - 1,Allianz Stadium (Turin),Davide Massa,database/Game_dataset/italy_serie-a_2021-2022/2022-02-18_juventus-fc-torino-fc-serie-a-2021-2022/2022-02-19_Juventus_1-1_Torino_GbqfAbFr.json
italy_serie-a,2021-2022,2022-02-19,2022,02,19,01:00,2 - 2,AS Roma,Verona,4 - 2 - 3 - 1,3 - 4 - 2 - 1,Stadio Olimpico (Rome),Luca Pairetto,database/Game_dataset/italy_serie-a_2021-2022/2022-02-19_as-roma-hellas-verona-serie-a/2022-02-20_AS_Roma_2-2_Verona_pYmb9IUl.json
italy_serie-a,2021-2022,2022-02-19,2022,02,19,03:45,2 - 2,Salernitana,AC Milan,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Stadio Arechi (Salerno),Michael Fabbri,database/Game_dataset/italy_serie-a_2021-2022/2022-02-19_us-salernitana-ac-milan/2022-02-20_Salernitana_2-2_AC_Milan_OOn28xpe.json
italy_serie-a,2021-2022,2022-02-27,2022,02,27,22:05,3 - 1,Verona,Venezia,3 - 4 - 2 - 1,3 - 4 - 3,Stadio Marc'Antonio Bentegodi (Verona),,database/Game_dataset/italy_serie-a_2021-2022/2022-02-27_hellas-verona-venezia-fc/2022-02-27_Verona_3-1_Venezia_bupZAV5g.json
italy_serie-a,2021-2022,2022-03-05,2022,03,05,03:45,0 - 3,Cagliari,Lazio,3 - 5 - 2,4 - 3 - 3,Unipol Domus (Cagliari),Fabio Maresca,database/Game_dataset/italy_serie-a_2021-2022/2022-03-05_cagliari-calcio-ss-lazio-serie-a-2021-2022/2022-03-06_Cagliari_0-3_Lazio_h258PUKn.json
italy_serie-a,2021-2022,2022-03-06,2022,03,06,03:45,0 - 1,Napoli,AC Milan,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Stadio Diego Armando Maradona (Naples),Daniele Orsato,database/Game_dataset/italy_serie-a_2021-2022/2022-03-06_ssc-napoli-ac-milan-serie-a-2021-2022/2022-03-07_Napoli_0-1_AC_Milan_KSFSK6ZH.json
italy_serie-a,2021-2022,2022-03-19,2022,03,19,03:45,0 - 1,Cagliari,AC Milan,3 - 5 - 2,4 - 2 - 3 - 1,Unipol Domus (Cagliari),Marco Di Bello,database/Game_dataset/italy_serie-a_2021-2022/2022-03-19_cagliari-calcio-ac-milan-serie-a/2022-03-20_Cagliari_0-1_AC_Milan_02PPlolb.json
italy_serie-a,2021-2022,2022-03-20,2022,03,20,01:00,3 - 0,AS Roma,Lazio,3 - 4 - 2 - 1,4 - 3 - 3,Stadio Olimpico (Rome),Massimiliano Irrati,database/Game_dataset/italy_serie-a_2021-2022/2022-03-20_as-roma-ss-lazio-serie-a-2021-2022/2022-03-21_AS_Roma_3-0_Lazio_nacDusBp.json
italy_serie-a,2021-2022,2022-04-15,2022,04,15,03:00,2 - 0,AC Milan,Genoa,4 - 2 - 3 - 1,4 - 3 - 1 - 2,Stadio Giuseppe Meazza (San Siro) (Milan),Daniele Chiffi,database/Game_dataset/italy_serie-a_2021-2022/2022-04-15_ac-milan-genoa-cfc-serie-a-2021-2022/2022-04-16_AC_Milan_2-0_Genoa_lQ856AF0.json
italy_serie-a,2021-2022,2022-04-23,2022,04,23,00:00,3 - 1,Inter,AS Roma,3 - 5 - 2,3 - 4 - 2 - 1,Stadio Giuseppe Meazza (San Siro) (Milan),Simone Sozza,database/Game_dataset/italy_serie-a_2021-2022/2022-04-23_fc-internazionale-as-roma-serie-a-2021-2022/2022-04-24_Inter_3-1_AS_Roma_UcZu4xBa.json
italy_serie-a,2021-2022,2022-04-24,2022,04,24,18:30,2 - 1,Salernitana,Fiorentina,3 - 5 - 2,4 - 3 - 3,Stadio Arechi (Salerno),Davide Massa,database/Game_dataset/italy_serie-a_2021-2022/2022-04-24_us-salernitana-acf-fiorentina/2022-04-24_Salernitana_2-1_Fiorentina_xOxl2GuC.json
italy_serie-a,2021-2022,2022-04-24,2022,04,24,02:45,1 - 2,Lazio,AC Milan,4 - 3 - 3,4 - 2 - 3 - 1,Stadio Olimpico (Rome),Marco Guida,database/Game_dataset/italy_serie-a_2021-2022/2022-04-24_ss-lazio-ac-milan-serie-a-2021-2022/2022-04-25_Lazio_1-2_AC_Milan_OKYq3dQ5.json
italy_serie-a,2021-2022,2022-04-27,2022,04,27,02:15,4 - 4,Atalanta,Torino,3 - 4 - 1 - 2,3 - 4 - 2 - 1,Gewiss Stadium (Bergamo),Rosario Abisso,database/Game_dataset/italy_serie-a_2021-2022/2022-04-27_atalanta-bc-torino-fc-serie-a-2021-2022/2022-04-28_Atalanta_4-4_Torino_SpyuALpJ.json
italy_serie-a,2021-2022,2022-04-27,2022,04,27,02:15,2 - 1,Bologna,Inter,3 - 4 - 1 - 2,3 - 5 - 2,Stadio Renato Dall'Ara (Bologna),Daniele Doveri,database/Game_dataset/italy_serie-a_2021-2022/2022-04-27_bologna-fc-fc-internazionale-serie-a-2021-2022/2022-04-28_Bologna_2-1_Inter_SOwmIIxt.json
italy_serie-a,2021-2022,2022-05-05,2022,05,05,00:00,2 - 1,Salernitana,Venezia,3 - 5 - 2,3 - 4 - 2 - 1,Stadio Arechi (Salerno),Maurizio Mariani,database/Game_dataset/italy_serie-a_2021-2022/2022-05-05_us-salernitana-venezia-fc/2022-05-06_Salernitana_2-1_Venezia_A7Z7DfiB.json
italy_serie-a,2021-2022,2022-05-06,2022,05,06,03:00,2 - 1,Genoa,Juventus,4 - 2 - 3 - 1,4 - 3 - 3,Stadio Luigi Ferraris (Genoa),Simone Sozza,database/Game_dataset/italy_serie-a_2021-2022/2022-05-06_genoa-cfc-juventus-fc-serie-a-2021-2022/2022-05-07_Genoa_2-1_Juventus_WOpYU5FF.json
italy_serie-a,2021-2022,2022-05-08,2022,05,08,21:00,4 - 3,Venezia,Bologna,5 - 3 - 1 - 1,3 - 5 - 2,Stadio Pierluigi Penzo (Venice),Livio Marinelli,database/Game_dataset/italy_serie-a_2021-2022/2022-05-08_venezia-fc-bologna-fc/2022-05-08_Venezia_4-3_Bologna_pSA7q5U8.json
italy_serie-a,2021-2022,2022-05-16,2022,05,16,02:45,2 - 2,Juventus,Lazio,4 - 2 - 3 - 1,4 - 3 - 3,Allianz Stadium (Turin),Giovanni Ayroldi,database/Game_dataset/italy_serie-a_2021-2022/2022-05-16_juventus-fc-ss-lazio-serie-a-2021-2022/2022-05-17_Juventus_2-2_Lazio_pjkjysxk.json
italy_serie-a,2021-2022,2022-05-21,2022,05,21,02:45,3 - 3,Lazio,Verona,4 - 3 - 3,3 - 4 - 2 - 1,Stadio Olimpico (Rome),Andrea Colombo,database/Game_dataset/italy_serie-a_2021-2022/2022-05-21_ss-lazio-hellas-verona-serie-a/2022-05-22_Lazio_3-3_Verona_6JIXmKLf.json
italy_serie-a,2022-2023,2022-08-13,2022,08,13,00:30,4 - 2,AC Milan,Udinese,4 - 2 - 3 - 1,3 - 5 - 2,Stadio Giuseppe Meazza (San Siro) (Milan),Livio Marinelli,database/Game_dataset/italy_serie-a_2022-2023/2022-08-13_ac-milan-udinese-serie-a-2022-2023/2022-08-14_AC_Milan_4-2_Udinese_4x5ftr4o.json
italy_serie-a,2022-2023,2022-08-14,2022,08,14,00:30,3 - 2,Fiorentina,Cremonese,4 - 3 - 3,3 - 4 - 1 - 2,Stadio Artemio Franchi (Florence),,database/Game_dataset/italy_serie-a_2022-2023/2022-08-14_acf-fiorentina-us-cremonese/2022-08-15_Fiorentina_3-2_Cremonese_CnKvPtZA.json
italy_serie-a,2022-2023,2022-08-15,2022,08,15,00:30,2 - 5,Verona,Napoli,3 - 5 - 2,4 - 3 - 3,Stadio Marc'Antonio Bentegodi (Verona),Michael Fabbri,database/Game_dataset/italy_serie-a_2022-2023/2022-08-15_hellas-verona-ssc-napoli-serie-a-2022-2023/2022-08-16_Verona_2-5_Napoli_fB9qO0lH.json
italy_serie-a,2022-2023,2022-08-21,2022,08,21,00:30,4 - 0,Napoli,Monza,4 - 3 - 3,3 - 5 - 2,Stadio Diego Armando Maradona (Naples),Francesco Fourneau,database/Game_dataset/italy_serie-a_2022-2023/2022-08-21_ssc-napoli-ac-monza/2022-08-22_Napoli_4-0_Monza_O0fgUyBj.json
italy_serie-a,2022-2023,2022-08-26,2022,08,26,02:45,3 - 1,Lazio,Inter,4 - 3 - 3,3 - 5 - 2,Stadio Olimpico (Rome),Michael Fabbri,database/Game_dataset/italy_serie-a_2022-2023/2022-08-26_ss-lazio-fc-internazionale-serie-a-2022-2023/2022-08-27_Lazio_3-1_Inter_jyEzsFfd.json
italy_serie-a,2022-2023,2022-08-27,2022,08,27,00:30,1 - 1,Juventus,AS Roma,4 - 3 - 3,3 - 4 - 2 - 1,Allianz Stadium (Turin),Massimiliano Irrati,database/Game_dataset/italy_serie-a_2022-2023/2022-08-27_juventus-fc-as-roma-serie-a-2022-2023/2022-08-28_Juventus_1-1_AS_Roma_CpFWseuj.json
italy_serie-a,2022-2023,2022-09-03,2022,09,03,02:45,1 - 2,Lazio,Napoli,4 - 3 - 3,4 - 2 - 3 - 1,Stadio Olimpico (Rome),Simone Sozza,database/Game_dataset/italy_serie-a_2022-2023/2022-09-03_ss-lazio-ssc-napoli-serie-a-2022-2023/2022-09-04_Lazio_1-2_Napoli_Kl5kfPUC.json
italy_serie-a,2022-2023,2022-09-04,2022,09,04,02:45,4 - 0,Udinese,AS Roma,3 - 5 - 2,3 - 4 - 2 - 1,Bluenergy Stadium - Stadio Friuli (Udine),Fabio Maresca,database/Game_dataset/italy_serie-a_2022-2023/2022-09-04_udinese-as-roma-serie-a/2022-09-05_Udinese_4-0_AS_Roma_SfSGApFg.json
italy_serie-a,2022-2023,2022-09-10,2022,09,10,02:45,1 - 2,Sampdoria,AC Milan,4 - 1 - 4 - 1,4 - 2 - 3 - 1,Stadio Luigi Ferraris (Genoa),Michael Fabbri,database/Game_dataset/italy_serie-a_2022-2023/2022-09-10_uc-sampdoria-ac-milan-serie-a-2022-2023/2022-09-11_Sampdoria_1-2_AC_Milan_KlifO3qg.json
italy_serie-a,2022-2023,2022-09-11,2022,09,11,02:45,2 - 2,Juventus,Salernitana,4 - 3 - 3,3 - 5 - 2,Allianz Stadium (Turin),Matteo Marcenaro,database/Game_dataset/italy_serie-a_2022-2023/2022-09-11_juventus-fc-us-salernitana/2022-09-12_Juventus_2-2_Salernitana_8ANy6MTO.json
italy_serie-a,2022-2023,2022-09-18,2022,09,18,18:30,3 - 1,Udinese,Inter,3 - 5 - 2,3 - 5 - 2,Bluenergy Stadium - Stadio Friuli (Udine),Paolo Valeri,database/Game_dataset/italy_serie-a_2022-2023/2022-09-18_udinese-fc-internazionale-serie-a-2022-2023/2022-09-18_Udinese_3-1_Inter_lrKuz1r5.json
italy_serie-a,2022-2023,2022-09-18,2022,09,18,21:00,1 - 0,Monza,Juventus,3 - 4 - 3,4 - 4 - 2,Brianteo (Monza),Fabio Maresca,database/Game_dataset/italy_serie-a_2022-2023/2022-09-18_ac-monza-juventus-fc/2022-09-18_Monza_1-0_Juventus_zosJIaDU.json
